X,y,Z
-2501,-717,3226
-3497,-145,2 3516
-3027,-311,3089
-3065,-2 3,205
-3146,3209,2713
-2066,-167,1 2203
-3676,-378,3167
-2838,-222,0 1891
-2471,1210,2355
-3545,3009,2258
-2270,-55,3100
-3757,2337,3030
-2159,-320,4 2199
-3274,1816,3148
-2990,-12,2940
-2387,2281,2227
-3782,-259,6 3378
-2212,-144,2 2494
-3977,-170,8 3563
-1770,4373,1386
-2898,-817,2913
-2783,2881,2225
-2859,-323,0 2590
-3059,1325,2204
-2358,-397,2467
-3469,529,3623
-3169,-632,2884
-2537,934,1831
-3302,-279,3308
-2799,1783,2708
-2761,373,2392
-3264,-12,2798
-2626,-250,7 2503
-3705,-131,5 2953
-1880,1310,1081
-3017,1588,2229
-3007,-707,2744
-3017,-312,0 3235
-3194,227,2910
-2440,-176,3 3042
-3383,2247,3310
-2603,-704,2830
-3019,-409,2509
-2981,-183,9 2807
-2744,681,2684
-3299,-134,3323
-2294,2104,2332
-3409,-343,0 3730
-2790,1007,2310
-2992,-186,7 2702
-2759,3066,2761
-2569,-184,2511
-3159,632,3294
-3215,-907,3327
-2349,213,2595
-3362,-344,3450
-2673,1681,2697
-3217,-146,9 3905
-3070,1559,3071
-2368,-994,3017
-3561,2076,3119
-2669,-295,7 3165
-3169,1779,2991
-2354,-608,1861
-3506,2232,3431
-2580,-41,2961
-2537,41 2,453
-3290,1335,1988
-2322,-299,3173
-3755,915,3523
-2284,175,2147
-2901,283,3355
-3576,-215,3176
-2318,-117,2618
-3464,2431,2743
-2292,1010,1848
-3552,-41,3434
-2935,-368,2460
-2080,-129,0 2338
-3212,1199,3459
-2606,193,3188
-3401,346,2817
-2656,-136,2 3046
-2926,-213,2860
-3611,-877,3306
-2271,1242,2406
-3061,-281,6 3057
-2538,1125,2303
-2924,-215,3 3286
-2795,2196,2601
-2094,-770,2676
-3688,-156,3135
-2235,-195,0 2011
-3150,303,2612
-2696,446,2179
-2211,957,2255
-3857,-181,6 3590
-2366,345,2563
-3231,-237,6 3415
-2656,1598,2872
-3130,384,2520
-2849,1175,2440
-2840,-579,2521
-2815,791,3214
-3106,2158,3206
-2923,-111,7 2893
-3211,768,3123
-2582,-153,0 2473
-3307,2344,2990
-2687,-371,2896
-2695,1240,2771
-3464,-143,3 3162
-2597,-948,2925
-3453,-273,2841
-2376,1947,2367
-3055,666,3492
-2732,92 2,921
-2314,-131,3 2564
-3486,215,3107
-2281,1928,2572
-3393,1334,3006
-2466,828,1801
-3308,-200,8 3630
-3241,1492,2767
-2649,-143,0 3328
-3420,3042,2968
-2766,-306,3 3115
-2754,1935,2536
-3188,-201,8 3055
-2216,3690,2455
-3139,-157,1 2782
-2299,355,2996
-3811,-404,4 3434
-2213,1543,2213
-3453,-872,3422
-3090,3391,2673
-2532,-358,2940
-3322,165,2979
-2148,-100,1 1910
-3000,851,2883
-3152,261,2980
-2247,114,1992
-3854,-206,7 2668
-2588,395,2469
-3554,626,3431
-2828,1495,2906
-2216,1977,2250
-3834,-247,6 3368
-2533,-812,2180
-3440,-557,2764
-2130,3475,2073
-3730,-167,0 3948
-3004,-837,3036
-2663,-296,5 2562
-3621,1340,3317
-2592,975,3121
-2805,2794,2102
-2802,-188,7 2175
-2267,-119,2 2617
-3801,-295,8 3412
-1724,3300,1660
-2781,363,2804
-3120,-610,3553
-3022,-225,9 3150
-3815,-108,6 3396
-2199,1280,2174
-3685,1140,3789
-3287,-893,3478
-2604,-111,2 2577
-2962,-238,2548
-2543,1281,2663
-3432,3109,2742
-2216,-146,4 1709
-3006,340,2498
-2854,-694,2175
-2621,4135,2598
-3180,2683,2750
-2330,971,2549
-3992,-317,2 3813
-3175,12 2,889
-2631,-543,3412
-3200,4529,2649
-2576,65 2,846
-3651,-174,0 4179
-2819,-400,0 2019
-2584,1493,2475
-3768,1830,2809
-1829,1674,2285
-3265,-556,3116
-2220,-195,8 2108
-3295,-337,4029
-2907,2550,3091
-2255,-569,2345
-3587,1301,3124
-3030,-473,9 3208
-3262,1298,3474
-2197,825,2013
-2645,2408,3179
-3579,-155,2 3910
-2106,-214,2 2199
-3307,-315,3 3053
-2359,2798,2241
-3282,-483,3625
-3208,516,2494
-2116,-238,4 2348
-4186,-102,5 4472
-2362,2289,2391
-2711,717,2426
-2827,467,2717
-3046,-327,0 2973
-3590,1 28,42
-1689,1393,1659
-3503,2957,3619
-2847,-113,3302
-3267,-246,1 3451
-2875,-58,2820
-2980,962,3121
-3156,2002,2757
-2804,1315,2685
-2890,-288,4 2853
-3040,580,2891
-3014,-185,4 2928
-3202,3817,2849
-2367,-230,2330
-3357,235,2810
-3083,-237,3 2557
-2736,1199,2844
-3322,658,3515
-2195,3289,2655
-3966,-341,7 4225
-2468,1124,2145
-2877,-217,4 3211
-3080,3951,2353
-2269,-626,2641
-3403,541,2991
-2678,-332,6 2661
-3176,669,3004
-3190,1015,2799
-2534,1827,3185
-3641,-108,8 3113
-2418,-103,1 2875
-4179,-122,2 4005
-2125,2472,2616
-3003,1990,2938
-3080,211,2626
-2205,-156,7 2793
-4086,-496,3505
-1768,1846,1918
-3712,1691,3591
-2673,-132,3169
-2715,-116,4 2403
-3420,-822,2964
-2283,1657,2160
-2872,3670,2188
-2885,-156,2 2827
-2564,-168,2 2895
-3484,-276,6 3931
-2436,2004,2493
-3252,1850,2771
-2395,1653,2026
-3173,-175,0 3228
-3622,-242,2 3237
-2464,-161,7 3256
-3527,735,3759
-2567,203,3309
-3164,-362,3112
-3238,-168,1 2596
-2565,79 2,331
-3163,1066,2629
-2249,2447,2465
-3095,-923,3624
-2970,-453,1 3362
-2506,-354,2805
-3687,1841,3400
-2097,4505,1961
-3741,-124,6 2859
-2769,-130,8 2965
-2825,-285,3 3824
-2983,1388,2624
-2133,2126,2205
-3585,-264,3389
-2792,-205,3 2839
-3479,-225,5 2822
-2832,3175,2743
-2735,1212,3280
-3822,733,2675
-1623,-203,3 1503
-3643,-116,7 3021
-2748,710,2967
-2797,2660,3026
-3069,6 28,76
-2509,-112,1 3341
-4152,-131,1 3718
-2115,963,1828
-2896,1415,2301
-3249,889,2872
-2946,-352,8 3092
-2994,-564,2725
-2833,-163,4 3132
-3266,4016,3689
-3158,-274,3729
-2390,1607,1346
-3484,-348,5 3833
-2641,1933,2412
-3368,580,3348
-2224,4729,1924
-2799,-422,1 3618
-3652,168,3941
-2545,-395,1 2674
-2780,3854,2796
-2805,-501,2807
-2986,2396,2763
-3642,-347,0 3203
-1920,1083,2100
-3627,-129,1 3971
-2454,2761,2387
-2887,-267,2795
-3335,-646,3302
-2790,-205,2639
-3672,1598,2779
-2187,2281,2604
-3433,-636,3772
-2674,-643,2399
-2738,-815,2310
-3095,939,3110
-2186,498,2655
-3582,-657,2762
-2776,-574,2610
-3129,-212,7 3252
-2945,1190,2598
-2449,1180,2487
-3464,1505,3062
-2751,-293,6 3287
-3519,-153,4 3377
-2508,-161,2272
-3086,1968,3359
-3590,-104,2 2979
-1830,911,1888
-3382,-911,3116
-1929,1312,1949
-3656,-260,0 4109
-3207,2353,2325
-2253,-258,4 2903
-3921,2173,2896
-2368,-146,7 2730
-3001,3157,2709
-2844,-147,0 2563
-2611,1111,2853
-3776,-239,5 3425
-2038,2395,2160
-3454,-196,1 3868
-2411,3680,2392
-3275,-149,0 3063
-2944,2666,2576
-2332,-162,7 2655
-3698,1997,3245
-2845,-120,6 2547
-2980,1275,3040
-3068,-486,2855
-2645,1350,2549
-3831,-184,3792
-2022,130,2126
-2779,164,3077
-3353,-268,3966
-2754,-142,4 3386
-2656,923,2706
-2597,-120,2479
-3394,732,3566
-2786,-295,3004
-2461,-357,2175
-3614,-214,2924
-2534,-353,3291
-3409,1316,2976
-2386,1197,2029
-3423,-682,4020
-3182,-532,3290
-2422,1159,2026
-3421,1105,3115
-2680,17 3,29
-3066,-313,3086
-2825,383,2096
-2561,-148,2977
-3381,-980,3881
-2519,869,2440
-3082,124,3070
-2735,474,2795
-3169,-754,2890
-3283,3 24,6
-2071,237,2279
-3813,-126,4 4442
-2282,505,2313
-3283,-876,3279
-2669,369,2721
-2879,-46,2591
-3342,713,2280
-2088,149,2324
-3174,-643,3238
-2810,-631,2850
-2826,620,2478
-3338,-318,3354
-2237,1485,1745
-3727,472,2354
-2219,217,2142
-3602,-231,3 3852
-2836,224,2242
-3059,-998,3142
-3270,2161,2932
-2472,-681,2589
-3115,2884,1855
-2704,-193,1 2446
-2617,2176,2358
-3437,-288,3 3657
-2306,2060,1522
-3301,-267,1 3411
-3114,3595,2607
-2849,-107,5 2771
-3069,2051,2327
-2776,-220,0 3112
-4183,-316,3869
-2295,-393,2669
-2941,2027,2734
-2829,-457,2654
-2704,962,2961
-3610,-999,2796
-1443,650,1611
-4083,-204,4203
-2408,963,2281
-2890,-769,2837
-3199,602,2721
-2265,-623,2661
-3642,2666,3208
-2336,-517,2547
-2487,-30,2460
-3509,-818,3260
-2853,606,3212
-2925,880,2687
-2417,618,2136
-3346,-149,3470
-3594,-137,3 3318
-2039,1259,2043
-3270,-581,2918
-2513,732,3105
-3545,-131,2 3336
-2409,-288,2066
-2560,139,2394
-3640,300,3278
-1983,784,2340
-3652,-731,3498
-1920,-747,1992
-3306,-943,3375
-3586,2078,2876
-2081,-101,8 2286
-3568,1115,2973
-2636,-113,1 2723
-3157,1096,2859
-2739,177,2711
-2307,1340,2054
-3683,-164,5 3563
-2414,221,2202
-3205,-126,8 2577
-2324,2636,2435
-3293,-109,5 3367
-2836,1018,2633
-2374,-311,6 1884
-3272,1504,3285
-3228,-433,3133
-2819,2501,2910
-3201,-239,7 3090
-2305,-318,2763
-4178,-135,6 3840
-1359,2061,1183
-2936,1191,2605
-3428,-922,3327
-2800,-419,5 3407
-3413,543,2632
-2189,398,2663
-4222,3523,4082
-2040,-668,2195
-2851,1248,2128
-3361,-240,2 3294
-2428,1763,3265
-3466,-258,3336
-2396,1252,2419
-3148,-269,2 3312
-3082,-152,8 3158
-2647,1353,2679
-3007,1766,3078
-2359,-418,3539
-3609,-769,3253
-2846,-260,9 3001
-2507,1485,2520
-3255,1052,3000
-2406,2999,2478
-3266,-721,3249
-2518,-960,2733
-2762,182,2945
-3846,1818,2800
-1996,-111,0 3339
-3823,-135,2 3738
-2376,-829,2833
-3508,1501,3433
-2644,1151,3101
-2300,-229,2241
-3609,-144,6 2326
-2303,-153,1 3335
-3468,-38,2929
-1970,2963,1973
-3027,-520,3433
-3208,-130,6 3421
-2628,-276,7 2577
-3913,1664,3327
-1864,2136,1992
-3625,1088,4108
-2886,-785,2630
-2364,-423,4 2366
-3676,-164,1 3844
-1919,2228,1539
-3380,2751,3044
-2793,-208,0 2797
-2748,-517,0 2881
-3902,1199,2370
-2116,-49,2605
-2785,4476,2334
-2935,-225,6 2667
-2900,2045,2473
-3440,-436,8 3860
-2383,3852,2386
-3405,-28,3050
-2587,2281,2536
-3130,-295,7 3055
-3280,511,2131
-2312,-626,2659
-3658,3330,2913
-2554,-226,1 2926
-3208,547,2931
-2824,-371,2 2586
-2691,2400,3004
-3925,792,3619
-1358,3332,1317
-3826,-296,4 3650
-3203,-662,3818
-2798,-273,9 2903
-2775,3140,2431
-2537,-902,3055
-3280,-156,3647
-2911,-119,6 2749
-2267,517,1791
-3254,952,3141
-2401,-330,2806
-3526,-525,2948
-2044,-648,2292
-3422,-738,3798
-3022,1385,2849
-2399,-510,2487
-3551,238,2939
-2566,-105,8 2779
-3729,1380,3737
-2118,917,1330
-3099,6 30,72
-3606,194,3661
-2428,-228,0 2361
-3122,3305,2444
-2568,138,2371
-3120,2800,2996
-3362,-212,4 2585
-1616,-137,2171
-3906,-791,3821
-2404,2217,2392
-2930,341,2342
-2538,245,2755
-3205,-132,9 3519
-3552,677,2748
-1797,1852,1492
-2778,1481,2843
-3001,-197,3123
-3057,-4 2,344
-2870,-629,2674
-2506,2117,2493
-4057,-610,3664
-2473,1268,2130
-2976,-293,7 2942
-3560,400,3775
-2521,303,2982
-3236,2012,2659
-1997,-287,0 2407
-3930,-689,3513
-2847,-157,5 2576
-2356,3371,2012
-3251,-320,3148
-2445,-60,2375
-3724,-207,5 3546
-2562,2189,2323
-2649,562,3175
-3314,2556,3445
-3122,-172,1 3333
-2910,2054,2919
-2811,-452,2814
-2953,2201,2848
-3178,1746,2582
-1985,1512,2155
-3552,-717,3340
-2175,645,2118
-3229,-851,3290
-2405,1930,2287
-2603,-465,2576
-3884,14 3,415
-2135,-156,9 2819
-3260,2228,3621
-2476,1141,2304
-3012,-140,8 3693
-3431,-321,4 3384
-1985,-306,4 2472
-3570,2220,2992
-2338,326,2372
-3174,447,3104
-3239,-351,1 2242
-2526,-513,3046
-3766,-122,6 3519
-1958,1231,2517
-3888,-165,1 4010
-2736,-160,3073
-2897,-220,0 3257
-3405,2138,3030
-1800,951,1738
-3418,1303,3341
-2179,-135,7 1931
-3201,-275,1 3272
-3353,-450,3212
-2306,231,2572
-3804,3318,3209
-2776,431,2963
-2974,450,2350
-3411,-113,1 3136
-2163,2079,2161
-3516,-192,7 4229
-2391,483,2040
-3227,-240,6 3468
-3137,2088,3031
-2550,-150,6 2802
-3260,1282,2745
-1894,-255,1957
-3389,1004,3400
-3220,-254,8 3277
-2426,1126,2207
-3335,-123,8 3199
-2126,1850,2325
-4154,-203,5 3463
-1577,1222,1329
-3580,-298,5 3901
-3305,2700,3828
-2784,-348,9 2988
-2982,3490,2746
-3408,-576,0 4334
-3025,4082,3019
-2808,-279,9 2225
-2211,3386,2009
-3694,-245,3 3561
-2503,756,2651
-3101,-188,9 2772
-2830,41 2,459
-3133,-670,4130
-3395,2205,3602
-2115,1135,2419
-3897,-155,8 4089
-2785,-140,4 3552
-2948,525,2755
-2841,1281,2336
-2550,-326,3141
-3934,-144,4 3911
-1592,2218,1227
-3238,317,2921
-3033,-148,0 3430
-2908,-744,2739
-3429,1643,2485
-1959,2088,2686
-4108,-264,4035
-2394,-541,2424
-2814,-150,6 2477
-3018,476,3562
-2857,261,2538
-3071,1238,2432
-2179,-101,9 2206
-3321,-357,2969
-2937,1085,2179
-2519,-870,2570
-2748,1892,2436
-3029,-254,6 3155
-3560,3016,3126
-2654,-286,8 2749
-2628,3617,2441
-3600,-122,1 2733
-2130,2965,1903
-3658,-155,3 3517
-2210,1398,2235
-3377,-197,4 3734
-3174,1188,2464
-2190,-118,7 2289
-3517,2708,2976
-2175,2017,1963
-2964,948,2442
-2672,-226,4 2544
-2585,-619,2738
-3827,-290,7 4155
-2294,3782,1904
-3179,-803,2909
-2508,5112,2335
-3431,-194,7 3610
-2929,1662,2020
-2091,-187,5 2044
-3917,36 3,694
-2500,234,2568
-3483,1155,3306
-2917,-100,5 2882
-2560,-508,3133
-3933,1785,2884
-1478,845,1624
-3292,552,2921
-3255,-258,2 3278
-2775,-837,2600
-3102,-415,2712
-2293,1055,2716
-3610,2333,3102
-2530,-283,2 2909
-2553,2206,2182
-3169,-658,2768
-2628,1694,3570
-3556,-339,2 2831
-1806,273,2608
-3981,-139,6 3896
-2642,1322,3391
-2596,64 2,214
-3315,472,2940
-2484,-395,3153
-3569,-189,3384
-1692,984,1558
-2945,-966,3236
-3386,1537,3857
-2400,-192,2075
-3026,780,2979
-3087,491,3030
-2945,-607,3068
-2743,2683,1889
-2347,-202,2 2873
-3882,1971,4064
-2532,-200,3 2407
-2482,3873,1917
-3034,-255,8 2845
-3063,683,3079
-3642,-190,8 2556
-1984,3272,1838
-3156,1049,3343
-3373,93 3,325
-2426,-680,2340
-2969,-728,2596
-2725,650,2901
-3854,504,3194
-2040,257,2107
-3164,-113,2 3323
-3452,-596,3312
-2472,1100,2256
-3131,2181,2869
-2225,-155,2536
-3471,-263,2987
-2963,-106,1 1982
-2449,570,2406
-3350,968,3033
-2428,594,2742
-3507,-114,1 2730
-3136,-138,7 3544
-2699,1710,3079
-3203,414,2550
-2620,-580,3608
-3637,-343,4 3357
-1983,-133,2422
-3403,1189,2808
-2735,2074,2798
-2698,-125,5 3089
-3616,-117,8 2525
-1460,-335,1758
-4447,30 3,663
-1438,1018,1953
-3300,-191,9 3124
-3404,-148,3131
-2549,-131,4 3071
-3962,2064,3377
-1862,1224,2147
-3115,-354,3021
-2852,175,2651
-2889,-283,3 2449
-2780,1827,2960
-2422,-627,2985
-3457,1353,3075
-2637,-251,2 2453
-2783,90 3,0
-2919,1103,2889
-2516,1658,2539
-3337,123,3249
-2351,-210,5 2240
-3086,457,2363
-3194,99 3,169
-1857,1479,2055
-3720,715,3771
-1997,221,1700
-3761,379,3393
-3030,912,2425
-2290,326,2201
-3540,3647,2763
-2253,698,2149
-3303,-87,2861
-2832,-115,4 2270
-2837,1563,2443
-3132,2103,3256
-2790,177,2369
-3083,1771,2624
-2900,418,2553
-2786,1576,3008
-3129,-149,8 2461
-2258,771,1972
-3002,333,2856
-2913,2403,2183
-2787,133,2460
-3222,-673,2711
-2344,-91,2218
-4145,715,3322
-1494,1078,1493
-3345,189,2851
-3284,-15,3084
-2435,-132,1 2760
-3724,-95,2670
-1738,601,2130
-4724,1061,4057
-1704,1006,1794
-3160,-425,2200
-3270,-51,2951
-2599,142,3318
-3226,1259,2779
-2288,-136,9 2639
-3448,-785,3799
-3106,-133,7 3120
-2688,2002,2371
-3163,-148,3 2925
-2656,1439,3060
-3687,-143,0 2974
-2309,-248,2539
-2980,-151,4 3280
-3408,-61,3614
-2188,1298,2323
-3610,-341,3424
-2492,471,2433
-3147,-124,8 2947
-3491,1444,3019
-2421,-73,3143
-3590,759,3449
-2353,-293,4 2736
-3059,-110,5 2772
-3190,760,3644
-2057,1793,1853
-3437,-241,2884
-2264,-194,9 2905
-3629,-372,3186
-2083,1242,1723
-2868,1822,2713
-3192,879,2921
-2667,-160,4 2833
-3505,284,2490
-2170,-130,9 2753
-3515,2162,3712
-2772,-721,2786
-2415,2627,2119
-3664,-303,3 3884
-2458,2220,1902
-3654,-214,1 3490
-2494,3692,1905
-2724,-430,6 2801
-3712,824,3354
-2444,-664,2858
-2883,2228,2934
-2696,-641,2756
-3154,-152,8 2916
-3334,204,3124
-2248,-503,2210
-3567,-543,3756
-2335,153,2850
-3560,-740,4282
-2629,1524,2013
-2384,-184,7 2619
-3769,2738,2823
-2005,-112,5 1959
-3635,2985,3062
-2200,-529,7 1917
-3598,-507,3336
-3269,-255,3035
-1622,2936,1913
-3813,154,3529
-2804,-255,1 3162
-2971,-201,2 2512
-2749,1027,2412
-2864,574,3362
-2966,1811,3100
-2469,-355,8 2401
-2447,2129,1872
-3495,-153,8 3154
-2391,3620,2352
-3116,-143,4 2042
-2346,1815,2549
-3739,-131,0 3313
-2469,1210,2423
-2568,976,2020
-3536,334,3183
-2476,-109,7 2942
-3636,2211,2677
-1904,-144,2 1810
-3313,3529,2930
-3364,-157,3 3336
-1967,1406,1544
-3618,-203,6 2801
-2312,2899,2222
-3513,956,3151
-2656,3222,1820
-2584,-174,4 2644
-3846,-777,3854
-2682,86 2,234
-2679,3547,2332
-2853,1723,2538
-3245,-133,3102
-3482,-139,5 2431
-2317,446,2103
-3314,-145,3307
-2791,3674,2071
-2649,479,2063
-3138,593,2555
-2644,-983,2559
-3965,795,2938
-1875,1598,1926
-3479,437,3941
-2927,1181,2741
-2523,-116,7 2920
-3631,1463,2378
-2019,553,1857
-4132,2017,2608
-1820,61 1,567
-3068,1849,2562
-3322,821,2711
-1843,1039,1941
-3990,-189,7 3547
-2553,1997,2600
-3649,152,3426
-2602,2559,2258
-3189,-833,3903
-3603,-655,3532
-2429,-128,7 2370
-3232,-634,2521
-2321,1404,2054
-3162,837,2756
-3471,470,2278
-2099,-256,8 2209
-3851,-529,3440
-1724,2485,1744
-3464,1804,3643
-2979,-56,2999
-2318,-275,6 2609
-4182,1246,3674
-1916,2311,1963
-4015,63 4,524
-2445,594,2744
-3017,-467,0 3054
-3466,851,3019
-2399,-118,3 2610
-3472,4271,2591
-2571,-192,0 2269
-3186,-210,3144
-2776,-272,8 2698
-2284,1907,2283
-3440,-112,8 3422
-2343,433,2407
-3605,-372,0 3536
-2758,1439,2815
-2697,1480,3044
-3386,2790,3579
-2001,-912,1869
-3357,-187,2 3609
-3350,-138,8 3014
-1981,1530,1953
-3605,2062,3029
-2074,-352,3063
-4132,-273,8 3717
-2516,-216,7 2273
-2951,1161,2915
-3398,2491,3822
-2255,-138,4 2276
-4037,-244,3 3421
-1753,-207,7 2067
-3748,2776,3769
-2216,1645,2522
-2323,-764,2469
-3858,-117,7 3771
-2849,-472,8 3473
-3193,5210,3084
-2054,337,2020
-3613,2916,3764
-3994,-458,1 4063
-1164,-930,1093
-3739,803,3512
-2822,2362,3270
-2777,-122,3 2833
-2849,-110,3 2245
-2789,-305,8 3608
-4580,717,4735
-1701,3209,1650
-2760,1952,2845
-3229,126,3278
-3628,-524,6 4055
-2773,1477,1745
-1908,-876,2039
-3923,2574,4434
-3161,-285,5 3499
-2428,-186,9 2868
-3226,-223,0 3351
-2847,1090,3370
-3770,1740,3353
-1907,281,1588
-3114,-204,9 3411
-3401,-161,2 3254
-1873,-482,2347
-3251,1806,3166
-2030,596,2288
-4136,-119,4 3685
-2834,1195,2805
-2200,-102,2892
-3802,1528,3646
-2594,-132,2 2998
-3445,984,2956
-2607,-159,2 2945
-2868,2358,2565
-3520,-149,2604
-2051,1467,2671
-3566,-614,2712
-1869,1367,1283
-3440,1829,2892
-2899,548,3164
-2780,-742,2798
-3718,322,2524
-2135,-751,2513
-3726,3564,3602
-2507,2816,2106
-2809,29 2,731
-3868,-276,5 3435
-1915,898,1839
-3636,1139,2743
-2137,885,1995
-2730,459,2116
-3649,-101,1 2659
-2161,-267,2285
-3589,-155,4 3024
-2289,4210,1983
-3431,-287,8 3593
-3078,1431,2768
-2978,-361,6 3354
-3195,2980,2794
-2592,-132,9 3186
-3627,2091,3328
-2197,-149,3 2111
-2969,-392,3159
-3680,-426,3365
-2187,1179,2319
-3430,1120,2728
-1918,-344,2215
-3884,-136,3 3824
-3301,841,2350
-1807,302,1647
-3777,2436,3997
-2870,-198,7 3163
-3433,-176,9 3281
-2459,-124,5 2376
-3123,316,3653
-3554,3263,3417
-2288,-204,9 2448
-2910,4275,2613
-3358,-539,6 3264
-2938,3558,2684
-3244,-398,0 2599
-2229,2939,2634
-4372,-324,7 4527
-2080,1766,2576
-3168,-168,9 2853
-2977,1382,3134
-3022,-357,5 3878
-3379,2404,2720
-1674,-208,3 2231
-3552,4015,3365
-2919,-511,4 3125
-2299,1548,2157
-3808,-495,9 3522
-2230,4048,2469
-3687,-220,1 3806
-2065,5006,1895
-3237,-704,8 4025
-3588,-829,3181
-1986,-319,4 2229
-3328,5310,2884
-2488,-256,0 3671
-3503,692,2899
-2847,-244,2 2356
-2503,1271,2677
-3973,-105,3476
-1724,2004,1549
-3913,294,3418
-2252,546,2820
-3566,-183,3 3319
-3183,1930,2382
-2117,237,2648
-4137,2760,3673
-1923,-131,5 2235
-3235,322,3166
-2967,-247,0 3333
-2717,46 2,643
-3592,93 2,892
-1911,891,2815
-3502,-897,3956
-2671,701,2259
-2217,-751,2363
-3138,158,3088
-3024,-347,6 3122
-3044,983,2653
-2244,-123,8 1999
-3388,2351,3641
-3168,-173,6 3054
-2024,-331,2253
-3443,-200,7 3360
-2454,396,3092
-3566,-171,3805
-2251,641,1841
-2425,-235,3 2782
-4219,-568,3597
-1563,-115,2 2055
-3229,2644,2523
-2855,-374,8 3437
-3246,330,3333
-3672,-289,5 3879
-1915,3251,2020
-3599,-159,8 4064
-2986,1553,2973
-2915,-136,5 2728
-2519,245,1955
-2829,-278,2704
-3323,3032,2986
-2125,-154,4 2100
-3050,651,2714
-2887,-210,4 3100
-2952,2866,2830
-3371,689,3205
-1894,1906,2176
-4174,-252,9 4292
-2998,1450,3000
-2838,-194,1 3488
-3488,3777,3134
-1609,-149,2 1909
-4178,584,3796
-2012,-123,3 1521
-2784,1865,2076
-3632,1336,2652
-1954,1260,2661
-3804,-116,9 3153
-1615,-117,1767
-4090,-756,4114
-2626,1704,3407
-3044,-117,8 2602
-3036,3163,2362
-2687,-178,3 2510
-3412,3106,2952
-1942,-137,7 1313
-2805,1047,2311
-3370,-54,3424
-2616,270,2530
-3339,2241,2633
-2448,469,2294
-3970,-117,3886
-3180,-229,2855
-1517,592,2318
-4021,4087,3542
-2611,-105,9 2959
-3144,967,2167
-2225,-327,1 1364
-3381,555,3159
-3683,320,3279
-995 2,146,1132
-3430,770,3400
-3156,-155,3 3485
-3398,-367,8 3709
-2403,1290,1473
-2621,63 3,13
-3846,4240,3863
-2466,-343,2 3032
-2577,-869,2574
-3303,-256,1 3526
-2648,1293,2656
-3222,1804,2424
-1646,-487,2084
-4300,-363,3 4592
-2909,-88,2847
-2516,-129,1 3236
-3371,3258,3356
-2348,-203,1 2886
-3879,87 3,191
-2251,-160,0 2130
-3028,1560,3561
-3814,-135,6 4475
-1721,-726,2184
-4189,-263,8 4475
-2779,-483,3269
-2765,2681,2681
-3187,1379,2164
-2472,-142,9 3060
-3977,-210,5 3572
-1553,-119,3 1303
-3437,3793,2832
-2295,1549,2865
-3134,42 2,731
-3647,-840,2709
-1984,-852,2738
-4344,3058,3785
-1930,1647,2158
-3263,-208,2948
-3381,-247,0 3635
-2663,-152,9 2774
-3767,1531,3422
-1861,2979,1462
-3072,-414,4 3263
-3555,-262,3 2694
-2264,3 23,43
-2706,2015,2702
-2124,1671,1690
-3346,-226,7 3453
-3102,-146,7 3215
-2775,-210,2 2790
-2994,1172,3094
-2567,2315,3131
-3927,-268,7 4777
-2434,-545,1932
-2773,-321,7 2565
-3249,5295,3102
-2531,158,2680
-2946,669,2817
-1933,-430,9 1953
-3402,-131,7 4160
-3176,941,3139
-1587,1490,1737
-3498,1126,3353
-2851,-193,0 3175
-3757,-298,5 3480
-1980,2291,1990
-2937,-167,2 3533
-3838,1322,3566
-2370,-237,7 2424
-3320,1284,2993
-2286,1496,2088
-3169,116,3647
-3462,275,2525
-2517,-329,4 2852
-3977,718,3929
-2293,1247,2355
-2936,1066,3073
-2918,1603,2226
-2609,-500,5 2951
-3853,2348,3166
-1443,-925,1969
-3754,3952,3832
-2628,-150,3 2991
-2462,-221,4 3176
-3895,515,3080
-2054,1421,2333
-3805,3315,3221
-1867,1327,1603
-3144,-416,0 3351
-3391,-213,5 3412
-2315,-754,1949
-3532,4411,3267
-2279,1906,2194
-3837,888,3563
-2691,-356,2 1948
-2443,-109,2606
-3521,3090,3493
-2068,3726,1930
-3115,524,2830
-2698,-302,2 2528
-3433,-419,3194
-3712,1666,2995
-1511,3545,1480
-3826,1325,3664
-2853,-112,9 2821
-2992,-364,1 2647
-3001,1771,2118
-2287,865,2440
-4391,2571,3573
-1663,-252,6 1537
-4052,-178,7 3659
-2811,2451,2682
-2481,393,2556
-3096,772,2160
-2895,-391,2 3208
-4010,595,3873
-2046,818,2310
-3298,1166,3442
-2914,-429,3006
-2934,-516,5 2802
-3047,2013,2045
-2200,930,2429
-3287,1555,3534
-2688,-151,2100
-2546,-580,1 2983
-3553,2465,3402
-2034,-122,6 2367
-3021,5071,2501
-3211,-283,8 3053
-2422,-380,3408
-3951,-280,1 3892
-1667,1388,1927
-4120,1214,4310
-2457,1093,1843
-3012,-247,1 2884
-2899,-81,2102
-2484,-279,2516
-3678,1483,3192
-1835,298,1494
-3553,1611,3334
-2935,-205,2 3087
-2554,1770,2245
-3426,-192,4 3471
-2253,3067,2630
-4149,-339,9 4432
-2504,3512,1980
-3278,-449,3317
-3256,774,3048
-2274,-216,0 1839
-3607,-240,3058
-2353,-284,2679
-3075,-822,3045
-3230,161,2764
-2644,911,2963
-3377,-166,6 3044
-2174,801,1502
-3226,-310,3293
-2649,1830,2902
-2738,-393,4 2952
-3182,2440,2686
