X,y,Z
-2870,2249,3034
-4048,946 3,406
-2576,-45 2,537
-4182,-1384,2925
-2812,220 2,623
-3743,-243,3628
-3208,2766,2882
-3456,-3474,3750
-3605,-412,3215
-3035,-1277,3064
-3302,1898,3228
-3321,1430,2341
-2662,-504,3067
-3847,-1909,3288
-2473,-512,2923
-3775,-49 3,529
-2976,2404,3167
-3436,-1709,2802
-2871,311 2,468
-3365,-883,3688
-3867,1415,3585
-2305,1644,2261
-3154,-31 3,24
-3465,-2522,3439
-3625,1720,3099
-2787,-405,1867
-3141,4060,3145
-3373,-1299,3217
-3886,-527,3296
-2409,36 20,41
-3800,1489,3808
-2888,1006,2233
-3455,582 3,35
-3453,-3582,2871
-3136,1717,3304
-3846,-199,3235
-2039,3163,1972
-3093,-1225,2526
-3822,-2447,3484
-3030,585 2,820
-3155,1398,2073
-2776,1170,2683
-4204,1359,3667
-3061,-2806,2890
-2836,427 1,772
-3160,3489,2882
-2987,3214,2710
-3547,-405,2513
-2704,-2250,2635
-3912,-421,3208
-2805,2539,2843
-3038,2315,2683
-3273,1162,2873
-3077,-1851,2728
-3955,-1327,3064
-2589,1642,2461
-3143,2045,3330
-3686,988 3,207
-2707,-1252,2270
-3576,173 2,643
-3075,309 3,276
-3547,3594,2534
-2867,-451,2371
-3311,16 35,16
-4181,-2936,4366
-3051,1989,2741
-3123,1657,2707
-2585,1505,2888
-4147,-2427,3982
-3046,-515,2185
-2842,-1308,2382
-3212,4298,2358
-3509,-1148,3375
-2743,315 2,396
-3220,-2787,2545
-2848,1914,2724
-4023,1501,3240
-2512,3701,1800
-2697,-349,2290
-3813,-1546,3036
-2922,-2064,2812
-3296,3976,2709
-2782,-181,2634
-3506,1326,3705
-4071,-2154,3306
-2472,-123,1945
-3625,1501,2636
-2484,4298,1918
-3788,-2111,3481
-2784,-1844,1800
-3269,-2529,2502
-3504,2828,2680
-2904,2768,2696
-3206,1404,2314
-2629,-2417,2829
-3985,-1932,3438
-3197,1149,2834
-2659,2867,2274
-3374,333 3,25
-3293,-1374,3018
-3773,-1320,2855
-2755,100 2,465
-2940,3297,2233
-3657,1779,3688
-3482,-1661,2926
-2669,-909,2547
-3270,-730,3195
-3622,2276,3431
-3246,1094,3080
-2560,758 1,804
-3889,-2279,3939
-3275,1343,3401
-3177,1031,2320
-2772,1342,2337
-3324,656 2,550
-3790,-1008,3525
-2625,1583,1503
-3043,1435,2947
-3430,295 3,351
-3487,866 3,20
-3129,-1224,2601
-2713,2123,1980
-3987,281 3,521
-3107,832 2,592
-2855,-584,2464
-3653,545 3,448
-3462,-58 3,13
-3503,2005,2428
-2816,-580,2622
-3410,1220,3034
-3866,-1307,3307
-2195,1011,2247
-3186,138 3,60
-3188,1024,2489
-3452,-416,2908
-2746,2010,1692
-2791,-1040,2607
-4016,1989,2856
-2629,-443,2369
-3262,787 2,578
-3122,426 2,728
-3409,55 31,65
-3884,650 2,755
-2194,1728,2172
-4314,-498,3512
-2690,74 23,73
-3772,-720,2983
-3127,68 27,33
-3287,891 2,592
-3718,205 2,977
-3178,148 3,64
-3308,1335,2680
-3310,-327,3479
-2589,1672,1681
-3315,-1644,3441
-3302,1128,2583
-3005,-1246,2978
-3134,2895,2755
-3650,-773,4012
-3584,1514,3585
-2964,-1587,2344
-3440,1920,3019
-3006,-177,3134
-3429,1584,2529
-3183,-218,2560
-2997,371 3,33
-4276,-805,3997
-2724,1018,1948
-3625,389 3,396
-3122,1557,2777
-3853,-1451,3534
-3093,1146,2644
-3005,-1799,2612
-3342,3061,2827
-3363,-2355,3063
-2830,2848,2375
-3090,-3003,3201
-3576,2684,3260
-3381,-2022,3576
-2947,2816,1887
-3948,-3718,4165
-3189,2233,2849
-3705,-2979,3880
-3131,3090,3418
-3876,-2045,3838
-2953,792 3,242
-3719,-2029,3330
-2820,1913,2791
-3711,-304,3053
-2171,2732,2265
-3297,-2687,3390
-3423,-359,3259
-2054,-1203,2105
-3695,3514,3008
-2917,-173,3181
-3479,1087,2547
-2736,-2304,2448
-3333,562 2,637
-3439,-584,3353
-2810,3184,2365
-3161,-1090,2875
-3297,1643,2825
-3758,-2275,2671
-2988,1826,2781
-3481,-1241,2819
-3603,2827,2920
-2764,-931,2165
-3343,872 3,269
-3370,183 3,37
-3698,484 3,440
-3153,-304,2576
-2800,1453,2525
-3831,-414,3974
-3040,104 2,981
-3058,-1086,2869
-3392,580 3,247
-3767,192 3,726
-2996,1473,2881
-2894,22 30,77
-3555,925 3,473
-3694,-3824,3833
-2727,2826,1731
-3434,92 35,18
-3694,2017,3512
-3952,-2951,3103
-2829,37 30,10
-3736,-919,3258
-3326,3085,3459
-2871,286 2,450
-3084,-986,2887
-3301,-3027,2871
-3681,976 2,799
-2891,571 2,497
-2851,3305,2303
-3627,-1864,3097
-3487,-748,2745
-3058,-1246,2752
-3499,2615,3404
-3335,251 2,759
-3378,-772,2822
-3375,-2288,2872
-3913,-10 3,492
-3462,418 2,842
-2150,3174,2029
-3885,-957,3232
-3779,-2219,3628
-2993,-99 1,435
-2390,2454,1636
-3392,2062,3294
-3731,-956,3262
-1732,-988,1040
-3798,-659,3136
-2936,1779,3347
-3638,2216,2614
-2208,1060,1435
-3005,-3355,3036
-4738,-1153,3548
-1943,1983,1811
-3306,3524,2075
-3282,-353,3485
-3830,-739,3226
-3423,-2289,2873
-2572,2491,2282
-3425,2482,2578
-3225,519 2,755
-2278,-67 1,305
-3047,-1444,2240
-3648,1045,2990
-2958,3913,1798
-2537,2503,2026
-3430,600 2,513
-3684,-2440,3606
-2963,1460,2047
-2996,2550,2569
-2745,2299,3024
-4235,-791,3908
-2873,-970,2347
-3752,-2212,3648
-3506,3054,2918
-2899,3036,2383
-3710,-79 2,588
-3076,-2231,2818
-3545,-1870,2886
-3521,1524,3365
-3369,2093,3365
-2938,466 2,572
-3128,-532,2893
-3616,-645,3283
-2799,1139,2216
-3263,1135,2512
-2613,913 2,335
-3914,-2218,3734
-3376,-787,3265
-2978,854 2,424
-2980,1305,3300
-4077,-265,3923
-3196,-863,2746
-3290,-895,3031
-3115,1052,3183
-3763,933 4,221
-3394,14 25,67
-1641,-141,1827
-4303,189 3,819
-2801,1521,2411
-2858,1600,2004
-2761,67 22,3
-3540,-1055,3409
-4411,-1268,3524
-1542,2272,1640
-4000,1261,3675
-2813,2231,3276
-3682,-2084,3019
-2445,293 2,251
-3489,-872,2899
-3758,1870,3064
-2674,886 2,88
-3325,-477,2830
-3289,-136,2958
-3584,291 3,369
-3215,1236,2580
-2768,1013,2307
-3793,-60 3,41
-3112,-846,2480
-2786,983 2,85
-3527,576 3,385
-2874,1105,2724
-3583,-484,2926
-2784,-68 2,416
-3760,837 3,359
-3243,1077,2773
-2475,1062,1751
-3826,-936,3806
-2893,326 2,356
-3426,381 2,541
-2862,1971,2597
-3667,-510,3398
-3703,-22 3,344
-2919,-541,2505
-3788,1770,3527
-3035,1240,3337
-3653,448 2,770
-2734,-819,1824
-3204,-511,2592
-3517,951 3,120
-3043,2063,2350
-3125,806 3,102
-3520,-1035,2931
-3340,-462,3223
-3840,1050,3116
-2730,1017,2317
-3360,2026,2750
-3874,-1662,3328
-2467,-93 2,506
-3941,-2495,3585
-2236,3487,1795
-4026,-177,3235
-3314,905 2,872
-3030,-2074,2081
-3410,1145,2625
-3069,1989,2992
-3901,185 3,373
-2051,1398,1512
-3139,-2108,2684
-3651,1022,3317
-2999,179 2,677
-2905,1698,1750
-2359,-541,2552
-4587,-9 39,97
-2593,-536,2183
-2178,1946,1291
-3488,1231,3448
-3725,-962,3087
-2995,1074,1575
-2618,-1279,2049
-4114,1650,3734
-4017,496 3,578
-2427,1415,1807
-3461,360 3,279
-3859,827 3,462
-3651,-125,2441
-2011,2462,1395
-3095,439 2,258
-4119,757 2,977
-2649,463 2,52
-2746,209 2,154
-3725,587 3,667
-3984,-107,3394
-3130,1660,2441
-2747,-128,2428
-4285,-463,4242
-2994,1509,2642
-2901,-900,2575
-3486,-98 3,253
-3874,-696,2992
-2995,2132,2035
-2905,938 2,412
-3821,2131,3644
-3683,-2246,3497
-2612,452 1,956
-3767,-1106,3713
-3277,3653,3332
-3303,-570,2853
-2822,1688,2628
-3733,-3215,3657
-3418,1485,3422
-3122,2067,2224
-2964,1627,2643
-3472,-214,3036
-3653,-1996,3109
-3260,1150,2400
-2614,957 2,930
-4263,1296,3470
-2358,-368,2027
-3751,-801,3152
-2937,21 26,66
-3241,1369,2696
-3601,390 2,910
-2760,-2133,3236
-4527,-2397,4243
-2266,953 1,680
-3247,1790,3026
-3298,2221,3005
-3129,-2692,2988
-3101,-189,1707
-3332,-2249,2780
-3550,3066,2960
-2848,1836,1822
-2088,-467,1986
-3948,-2674,3354
-2937,-831,3047
-3317,2795,2189
-2023,1804,1873
-3639,493 3,85
-4026,-3894,3420
-1531,1372,1084
-3842,927 3,311
-2304,4042,2174
-4102,-640,3356
-3215,-1826,2934
-3104,-1473,3104
-4353,1520,3814
-2448,3113,2117
-3709,566 2,947
-2764,-636,2749
-3880,-2710,3063
-2736,4233,2301
-2987,1711,2403
-2693,2052,2112
-3222,-2448,2912
-3531,-1011,2704
-2940,798 2,971
-3484,3144,2741
-3072,1258,3211
-3853,-463,2891
-3500,-2369,3530
-3315,993 2,491
-2938,3017,2230
-3459,970 3,27
-3295,-2064,2209
-3017,-2470,3109
-3902,602 2,918
-2677,1384,3027
-3367,3897,2209
-2338,-1410,2470
-4089,-314,4227
-2923,-1430,2652
-2817,967 2,233
-3677,1414,3454
-3521,-341,3887
-4035,-1152,3288
-2315,946 2,635
-4069,1396,3828
-3665,452 3,682
-2753,294 1,991
-3104,-800,2352
-3025,1496,3044
-3918,1138,3304
-2127,1781,1634
-2652,-613,2064
-4253,-781,4409
-3294,455 2,832
-2866,2477,1983
-2987,931 2,916
-3814,-21 3,330
-3682,-2513,3224
-1767,2250,1549
-3271,-768,3549
-3177,3830,2652
-3201,-3510,2594
-2894,1646,2313
-3382,-1907,3259
-4120,4112,3205
-2598,-945,2163
-3666,188 2,771
-3460,-1450,3466
-3763,824 3,96
-2693,2372,2008
-2883,729 2,150
-4074,-203,2919
-2661,-2517,2429
-3498,1830,2712
-2707,732 3,139
-3642,1989,3257
-3166,-3046,3064
-3335,-1344,3305
-3406,140 2,642
-2886,4233,2086
-2883,2111,2397
-3712,-3023,3708
-3486,-2041,2527
-2886,-993,2260
-3656,4092,3014
-3088,2417,3119
-3708,-1037,3187
-2706,-2098,2223
-3996,382 3,794
-2867,3245,2597
-2457,2393,1695
-3304,-135,1849
-2938,-2748,2977
-4673,1126,3334
-1795,1638,1527
-3947,2708,3871
-3685,-1324,3773
-3444,-1798,3322
-3451,1299,2064
-2252,1422,2169
-4112,4468,2782
-3064,-3976,3182
-2725,1066,1825
-3233,-3154,4059
-3766,4316,3799
-3604,-1259,3173
-2836,2043,2092
-3865,-4454,3327
-3180,3098,2847
-3368,679 2,813
-2503,1155,2132
-3601,-3454,3486
-3142,71 27,79
-3327,-267,2614
-2469,2912,2036
-3595,1644,3091
-2988,1739,2221
-3950,-2667,3631
-2577,1503,1768
-2931,-296,2900
-3879,3205,2939
-3053,-2856,2892
-3313,2908,2040
-2998,-1763,2912
-4073,2642,3541
-2737,-1403,2308
-2688,2142,1949
-3709,-2177,4165
-3736,2518,2929
-2691,-729,2059
-2578,1604,2089
-4052,-1293,3732
-3313,789 3,106
-2841,454 1,811
-2575,1570,2062
-4465,-837,3951
-3131,181 2,636
-3143,-983,2257
-2540,2524,1872
-4168,-569,4042
-2727,1856,2189
-2418,-446,1917
-3873,-1446,3503
-3189,806 3,182
-3995,287 3,50
-2562,1762,2510
-3831,1046,3700
-3731,289 3,621
-2542,491 2,92
-3665,-843,3025
-2445,2908,1993
-4143,-1423,3059
-2600,1917,2758
-4000,-2737,3714
-3325,2297,3493
-3313,-497,2836
-3548,1960,3246
-2712,714 2,406
-3706,-959,2767
-2648,2134,2147
-3242,-1137,2977
-3065,3588,2734
-3394,-1205,1748
-3237,76 28,51
-3709,266 3,108
-3455,2596,2975
-3176,350 2,701
-2752,-41 3,135
-4066,-1144,4089
-3358,-2647,3021
-2405,2926,1727
-3463,1404,3202
-3533,502 3,450
-3545,-2873,2062
-2487,-906,1971
-3837,-64 3,570
-3230,2805,2782
-2507,222 1,772
-3459,-1629,2910
-3379,-1435,3828
-3859,-182,2959
-2306,1021,1834
-3048,1758,2815
-3982,-1252,3652
-2848,878 2,485
-3030,-428,2204
-2552,1659,2449
-4248,616 3,622
-3426,-796,3319
-2853,773 2,175
-3202,992 2,939
-3862,312 3,954
-2908,2481,2191
-3302,-205,2960
-3097,631 2,908
-3960,-802,3659
-2816,2859,1940
-3313,-1033,2816
-3075,3074,2427
-3055,-1759,2579
-3445,2948,2259
-2368,-1105,2141
-4326,2179,3461
-2867,78 25,24
-3924,-1962,3650
-3041,1 226,5
-3398,336 3,434
-4092,4637,3415
-2515,-1665,2546
-2983,1567,2161
-3856,-4978,3619
-3175,1504,2816
-2624,-159,2007
-3082,2183,3222
-3638,682 3,378
-2928,-1494,2743
-2678,370 1,281
-2969,1602,2762
-3883,2947,2839
-2806,-992,2081
-2656,628 1,855
-3138,-2784,3231
-4771,1261,4461
-2456,3560,1707
-2648,947 3,30
-3523,3229,3386
-4503,-5149,4355
-2763,3568,1576
-1636,-1473,1549
-4113,4764,4395
-3048,-1084,2813
-2606,357 1,588
-2984,-833,2556
-3930,2343,3662
-3799,1167,3106
-1618,-365,1604
-3786,1116,3038
-3668,-1578,3683
-3117,2015,1885
-2082,-454,2098
-3675,1751,3425
-3843,-1974,3241
-2707,849 2,403
-2960,287 2,10
-3727,174 3,689
-3559,2479,1980
-2613,-2562,2171
-3359,1651,2470
-3832,-2259,3840
-3328,2198,2697
-2342,-1200,2299
-3703,2650,3774
-3619,-1268,2703
-2960,-432,2462
-3059,692 2,119
-3391,-747,3804
-4391,2009,3732
-2150,-948,2452
-3631,2685,3349
-3502,-2848,3910
-3282,2819,2592
-3017,-125,2075
-2934,1740,3370
-4246,-371,4148
-3133,57 31,54
-3604,636 3,68
-2834,-926,3705
-4048,2946,3140
-3129,-923,2829
-2287,3236,1930
-3871,-1930,3682
-3377,2025,3041
-3092,-3097,2936
-2739,3261,1981
-3298,-2447,3323
-3395,2789,3100
-3009,-1612,2507
-2583,1515,2060
-3643,-2161,3378
-2914,460 3,484
-3477,-326,3354
-2498,1915,1927
-3660,-1060,3108
-3619,1368,3226
-3288,-918,3268
-3449,-177,2959
-2852,774 2,619
-4271,-284,3760
-2461,1768,2082
-3032,-1292,2529
-3309,2163,2525
-3051,-1722,3208
-3264,2419,2621
-2267,-495,2004
-3568,2637,2549
-3099,-2725,3010
-2616,2585,1942
-3484,-544,3228
-3355,3828,2725
-3595,-850,3272
-3149,590 2,642
-3338,510 2,532
-3607,-239,2755
-3229,1403,2729
-3320,14 31,60
-3655,1688,2941
-3273,-2463,2827
-3358,4207,1982
-2809,2768,2208
-3663,649 2,484
-2208,-320,1583
-3374,929 2,840
-3804,-1964,3547
-2709,3354,2784
-3706,-1687,2723
-2398,2522,2135
-5069,-3550,4722
-2308,4280,1777
-3071,-2581,2948
-3737,4710,3025
-3551,-6201,3621
-3038,3238,1560
-3017,-2679,2676
-3488,7140,3177
-3936,-2341,3298
-2107,2608,1426
-3548,-3581,2941
-3353,2248,3197
-3607,1320,2317
-2181,590 1,859
-3218,-623,3896
-4191,-1898,4526
-2999,-131,2754
-3002,841 2,524
-2834,2472,2887
-4024,-2452,3625
-3272,300 2,306
-2483,-2377,2434
-4099,2456,4184
-3086,-703,2963
-3177,858 2,410
-3153,223 3,154
-3218,2814,2429
-3820,-619,3398
-2368,3062,2267
-3651,-3732,3158
-2884,1518,3057
-3626,-1016,3233
-2596,3484,2640
-3021,919 2,333
-3317,-1244,3021
-3648,-517,3565
-3163,-122,2690
-2598,1526,2442
-3491,1232,3457
-3720,-148,3782
-3099,-604,2696
-3113,940 2,984
-3764,-254,3033
-3160,2488,3217
-3688,462 2,793
-2184,269 1,886
-3616,1673,2946
-3579,170 2,885
-2607,1149,2975
-4211,-918,2622
-2550,-1434,2656
-4363,2131,3486
-2465,325 2,403
-3435,1817,2152
-3332,-406,2603
-2734,-417,2894
-3699,-803,3569
-3114,1430,3287
-3473,380 2,545
-2779,-1251,2591
-3407,1389,2668
-4221,-162,3478
-2573,3203,1955
-3629,-1787,3299
-3378,2343,3087
-3839,-2454,3346
-2920,3605,2324
-2852,1272,2626
-4074,652 3,871
-3020,-608,2270
-2296,-614,1855
-3830,-205,3521
-3221,72 40,56
-3404,2087,2319
-2392,-2444,2581
-3851,1436,3468
-3335,-2722,3516
-2789,3577,1590
-2917,-2327,2550
-3339,1111,3559
-4020,-1979,3193
-2072,494 2,492
-3841,-447,3778
-3591,1575,3789
-3667,-409,2825
-2676,1200,2271
-3433,-646,3671
-3824,3010,3658
-2693,-527,2258
-2411,-136,2217
-3986,32 39,77
-3340,1183,2963
-3112,1776,2026
-2978,1442,2579
-3675,1052,3543
-3954,-2652,3903
-2319,2500,1606
-3703,-2419,4182
-3485,5117,3163
-3195,-3523,2965
-2601,3874,1504
-2994,-4293,2473
-3882,1624,3337
-2115,943 1,300
-2730,629 1,982
-3579,-1275,3100
-3664,55 39,41
-4001,-305,3351
-1857,2995,1364
-4499,-1400,3608
-2857,1124,2481
-3543,-2445,2902
-2994,4260,2279
-3063,-1445,2915
-3642,1936,2679
-2955,-3540,2022
-3375,1902,2492
-3147,1204,2026
-2431,3848,1713
-3564,-995,3200
-2935,-1889,2697
-3661,-537,2724
-3248,118 2,642
-3137,4484,2569
-3486,-294,3304
-3216,-1240,2982
-3889,-2072,3452
-2845,248 3,141
-3680,3216,2743
-2706,1017,1897
-3231,-811,2702
-3731,-1596,2762
-2614,-95 2,690
-3576,2946,3251
-2639,179 2,454
-3921,-217,3560
-3335,-973,2037
-2477,1329,1748
-3566,2822,2954
-3364,351 3,292
-2884,-1462,2842
-3150,-931,3019
-3375,-66 3,334
-3597,858 3,698
-3068,2637,2253
-3137,-3343,2886
-3750,1562,3238
-2814,-2376,2840
-3247,1137,2651
-2791,598 2,498
-3161,-333,3630
-4037,212 3,33
-1963,895 2,309
-4695,-1243,3667
-1867,3137,2360
-4939,-2285,4532
-1968,1562,2034
-3344,-1055,4728
-4082,3358,3644
-2605,-1890,2142
-3644,5151,2308
-2358,-2316,2961
-4238,3637,3109
-2591,-2211,1376
-3088,1282,2418
-3888,-1264,4369
-3796,396 3,845
-2936,2115,1985
-2706,-920,2957
-4403,767 4,280
-3068,-347,2882
-2228,1237,1222
-2694,-590,2385
-4268,1232,3568
-3091,-706,1796
-2665,1 183,3
-2819,1550,2451
-4781,-446,4990
-2942,616 2,462
-2471,-756,2172
-3800,1531,3943
-3683,-1295,3699
-3041,2019,1968
-2157,-1258,2168
-4188,785 4,102
-3853,-1722,4352
-2283,2030,1594
-3277,-420,3153
-3220,1877,3076
-4132,-1403,3327
-2382,2253,2038
-3130,-1724,2868
-3814,1368,4041
-3466,663 3,103
-2893,-428,3147
-3035,725 2,847
-3777,1103,3146
-3690,-780,3106
-2336,2276,1871
-3791,-1137,3751
-2705,2203,2267
-3468,-2329,3508
-3281,1374,3088
-2785,899 2,415
-3843,1029,3118
-2501,-34 2,749
-4124,-326,3928
-2783,-682,2609
-3307,1052,2743
-3435,2320,3018
-3290,-2166,3125
-3581,758 2,483
-3039,-1500,2549
-3303,3037,2036
-2929,-207,2358
-2402,2962,1782
-4037,-3959,3509
-2399,3189,2253
-3790,-1856,2789
-2813,3210,2535
-3164,-513,2550
-3853,418 3,95
-2554,-1443,2177
-3562,1430,3026
-2754,1720,2187
-3853,394 3,436
-3804,-958,2919
-2753,-145,2076
-3652,2429,2935
-2947,1999,2515
-3090,1947,2380
-2745,-1075,1891
-3102,-1719,2539
-3506,1367,3026
-3029,1187,2562
-2775,2055,2580
-3165,254 3,422
-3463,-1203,2973
-3501,2000,2364
-2358,745 1,980
-3949,1830,3035
-3059,-2203,2458
-3772,884 3,361
-3303,-1669,2835
-2813,3581,2383
-4117,592 3,478
-1979,432 1,637
-3719,-1384,3144
-3326,-154,3114
-3531,-129,3541
-2984,172 3,56
-2820,896 2,531
-4184,-1861,4152
-2922,2015,2119
-2947,345 1,852
-3018,1812,2017
-3615,-2603,3786
-3472,-444,3346
-2532,1293,2640
-3502,643 3,686
-3315,1542,3154
-3298,-822,2478
-3497,-1508,2986
-2785,1980,2838
-3735,-99 4,142
-2912,1381,2033
-2931,-3004,3295
-4078,480 3,136
-2477,-872,2627
-3746,4802,2199
-2564,-1131,2480
-3420,2064,2950
-3611,-4518,3522
-2476,2362,2479
-4051,-1440,3952
-2581,4004,2199
-3987,-2019,3123
-2981,928 3,36
-3485,-2025,3001
-3183,2801,2281
-2787,-315,2425
-3449,1389,3009
-3029,-1190,2809
-3018,509 2,429
-3368,-448,3227
-2986,2155,2634
-3801,-998,3480
-2569,1601,2250
-3802,-1146,3563
-2999,2284,2652
-3140,-1907,3080
-3396,1380,2739
-3290,-2057,2910
-3641,2028,3155
-2917,356 2,431
-2857,2460,2192
-4186,-2260,3753
-2603,942 2,170
-3661,-2512,3544
-2955,3902,2649
-3587,-490,3570
-3068,543 2,762
-3290,-1607,3305
-3954,232 3,555
-2867,1319,3015
-3217,2775,2544
-3047,-444,2572
-3357,1091,3297
-3387,-695,2647
-2644,1803,2124
-3584,1617,3162
-3333,-660,3321
-3170,-536,2851
-3748,-1330,3232
-2614,1085,2819
-4378,1675,4164
-2582,-110,2514
-3304,-490,3092
-3755,-1140,3572
-2996,-950,3142
-3496,2759,2338
-2506,-966,2535
-3611,1708,2804
-3376,-2892,3172
-2753,1954,2771
-3750,-916,2898
-2259,1593,2524
-4083,-1051,2833
-2897,49 30,22
-3261,-327,2485
-3338,1624,2727
-2633,873 2,611
-3982,-659,3666
-2308,-971,2381
-3417,-612,3122
-3690,713 3,403
-3116,979 2,864
-3542,1722,2932
-2653,382 2,434
-3842,299 3,79
-2877,-893,2615
-2639,1211,1999
-3609,-1047,3945
-3146,1855,2375
-3656,-790,2975
-2689,1439,1999
-3756,-148,3040
-3025,1216,2771
-2813,-1152,2882
-2972,2237,2809
-3698,-2548,3377
-3087,2003,2698
-3354,-2630,2867
-2806,3834,2130
-4128,-2362,3298
-1877,4299,1248
-3826,-3692,3252
-3059,2703,2813
-3289,-4674,2750
-2555,2628,2249
-3587,-797,3215
-3292,2949,3155
-3076,-1795,2543
-2637,1360,1878
-4409,-2670,4247
-2882,2542,2672
-3289,102 2,642
-3043,2169,3089
-4035,-2302,4540
-3493,8 331,7
-2477,415 2,737
-3811,984 3,56
-2640,976 2,489
-3604,1290,2411
-2818,-2771,3073
-3187,2959,3093
-3668,-676,3188
-2257,1841,1995
-4097,-1165,3829
-2927,1561,2710
-3404,-238,3210
-3714,2477,3184
-2891,-345,3292
-4339,-769,4012
-2426,-1746,2814
-3867,755 3,351
-2871,3064,3035
-3206,-697,2156
-3103,-911,2880
-2981,-596,2542
-3385,-295,2394
-2237,2962,1404
-2712,-733,2583
-3346,1543,2373
-3267,-3218,2726
-3433,1471,2789
-3231,-102,3011
-3922,3037,3595
-3253,-2005,2638
-2633,755 2,61
-4124,-1216,3729
-2679,1154,2459
-3629,309 3,161
-3059,50 27,25
-3151,-1346,2656
-3807,1507,3118
-2950,694 2,494
-2917,3016,1924
-2798,-498,2149
-3082,-322,2541
-3796,-458,4143
-2741,2405,2482
-3663,243 3,46
-3196,2965,2793
-3491,-1195,3223
-3664,1283,2695
-2474,1205,2298
-4111,1415,3750
-2649,1679,2270
-3727,-1956,3507
-3194,-994,2436
-2859,838 2,498
-4208,2116,3211
-1665,2588,1443
-3910,-1478,3547
-3446,-1687,3348
-3092,-1199,3293
-3251,1444,2902
-2083,1915,2390
-4437,463 3,475
-2208,-1190,2317
-3603,-617,2799
-3537,1116,3093
-3267,-52 3,41
-3348,378 2,224
-2806,-1117,2966
-4295,260 4,99
-3102,157 3,77
-2407,2092,1390
-3198,-1680,2950
-3487,-1706,3504
-3679,154 2,755
-2035,611 1,545
-3187,1251,3263
-4741,651 4,850
-2858,-1973,2005
-3310,-264,2924
-3694,2316,3332
-3722,2728,3517
-2638,-418,2046
-2213,-1562,1930
-4477,461 4,307
-3037,-609,3225
-2261,3046,1550
-3139,-251,3042
-4018,-407,3787
-3996,-501,2995
-1575,3288,1073
-3801,395 3,150
-3714,1171,3669
-2875,-2536,2294
-3178,615 2,656
-3199,1287,2804
-4400,874 3,686
-2127,110 1,696
-3643,-1358,3451
-3806,1285,3627
-2790,1469,2184
-2561,323 2,186
-3497,-615,2959
-3655,-1695,2816
-2765,810 1,760
-2530,2619,1732
-4089,1182,3801
-3272,-102,2504
-2874,-1824,2557
-4017,-168,3706
-3532,2676,3852
-3470,1250,2721
-2705,-1062,2505
-4133,-578,4087
-3206,-329,3574
-3044,4566,2218
-2370,956 1,874
-3656,-18 3,602
-4270,-2125,3262
-2180,-1169,1972
-3764,2598,3531
-3112,1511,3032
-3539,-2308,3558
-3411,1385,2308
-2577,-1846,2556
-3746,3909,3074
-2640,486 2,322
-2730,-1086,2596
-3804,-2516,3509
-2961,-106,2916
-3981,2328,3428
-2614,2164,1765
-3562,-385,2803
-3601,-1076,2724
-2910,-959,3116
-3321,1173,2719
-2465,1483,2618
-3636,-1398,3323
-3162,-862,2757
-2870,-243,1994
-3714,1470,2825
-2069,3865,2035
-4226,-2269,4157
-2269,-565,1747
-4048,-2869,3609
-3686,3173,2982
-2931,1102,2306
-3545,3717,2314
-2463,-2052,2410
-4526,-803,3874
-2191,1109,1544
-3355,370 2,342
-3197,1611,2787
-3717,-1098,3338
-3177,99 27,49
-3139,5 304,2
-3415,1319,3242
-3194,1309,2699
-3110,-1258,2556
-2735,1146,1803
-3652,94 31,84
-2975,1356,2782
-3310,-842,2753
-3233,-219,2615
-3810,-468,3783
-2946,1188,2684
-2579,1255,2472
-3682,95 29,73
-3080,-1960,3425
-3795,-258,3368
-2478,-530,2662
-3767,1707,3440
-2790,-187,2517
-2797,708 2,354
-3654,-1533,2979
-2702,1195,2692
-3896,50 33,45
-2933,393 2,849
-3474,-1606,3610
-3850,-304,3882
-2850,999 2,913
-3375,881 3,4
-3008,1415,2878
-3660,1271,2528
-3246,-1029,2995
-2747,1875,2401
-3765,204 3,690
-2605,1572,2547
-3290,-887,3510
-3482,1867,2822
-3234,-686,3110
-3367,3747,2025
-2641,-2462,3334
-3901,2641,2741
-2766,-4270,2728
-2843,1892,2617
-3300,171 2,987
-2559,3186,1928
-3918,-1417,2893
-2351,-736,2428
-3822,-344,2822
-2758,2493,1900
-3166,1729,2488
-3604,894 2,712
-3045,-1691,2593
-4036,-1562,3221
-2783,-574,3065
-3492,2052,3484
-3200,-556,2774
-3119,1316,2436
-3359,-1274,2559
-2918,787 2,543
-3453,304 2,591
-3098,522 2,764
-3680,-573,3189
-3270,-320,3435
-3294,-107,2789
-3226,2258,3011
-3595,2143,2505
-2947,269 2,977
-3877,-927,3814
-2986,-399,3202
-3641,968 3,262
-2921,2591,2827
-3193,-1031,3540
-3606,1059,2703
-2318,-787,2368
-4140,1860,3376
-2655,926 2,822
-3682,-1549,3724
-3442,-3496,2929
-3238,-1496,3427
-4357,-43 4,49
-1721,3174,1307
-3316,-654,2733
-3206,-1890,2112
-3111,-5396,2844
-2707,1740,1546
-2825,-1436,3046
-3753,4787,3347
-3552,-5290,4225
-3291,-31 2,576
-3898,-1259,3386
-3158,5032,2204
-3283,2576,2224
-2643,-417,2187
-3139,-1581,3220
-3927,-1405,3050
-2438,1055,2357
-3455,3366,2365
-3196,470 3,299
-3984,-1101,3058
-2822,-3433,2586
-2249,2775,1849
-4331,-398,4595
